3	16.284040398521615
4	8.72773862239581
8	1.8464559942852552
9	5.754533966186821
11	14.050451709523633
15	26.940834539658635
17	13.147185400809466
19	3.8085440199747866
21	4.795487860457018
27	2.316904096489254
28	24.166353342735693
29	11.163346725237572
30	18.30037991413628
35	23.646865588709176
36	2.815125791092589
37	27.46733287021506
39	10.945636319731427
42	1.9289294128452457
43	7.068862339994201
44	2.797533162402367
46	10.206087608705502
47	5.147811295483026
48	20.615879504108438
52	6.02144105529581
53	2.0428330542082342
54	17.54150643400243
58	1.1880211215587808
59	3.543555363293942
60	3.6063570968439853
61	2.6972327046548985
62	11.409253152398021
63	3.5582641042331815
69	3.67365299128035
70	15.826810357730928
71	4.950441619035447
73	14.891216341390175
77	6.568915499457207
80	2.4380558541638657
81	4.336657244921145
82	7.419318660052133
83	8.997581499055022
84	6.476537586719233
86	1.5177485204019838
87	6.990208533713022
91	11.884164875420039
92	0.4931219354111218
93	8.893948769785812
95	1.4760449667722906
97	5.373814472556651
98	3.721797065658496
100	0.49283678464776504
101	2.0464398606645418
103	5.994172595448145
107	2.753181492370924
109	2.7571839263307996
110	5.6252871003827245
111	1.9980456022554365
113	9.49757409353855
116	3.5046682774978475
118	0.6360783370158241
119	3.8593045512580506
120	6.031572131128615
121	3.287609360634116
126	4.026648348764535
127	3.854867182211862
128	6.5155659817983445
129	7.57532116168948
134	5.810012845542395
135	56.673106667253094
137	5.490119864551326
139	6.2663247975372975
141	1.259771805338762
142	3.821585568900659
143	9.321617877950915
146	9.519996297999752
147	16.461040675300193
152	3.2982154434301547
153	6.838126506827932
154	16.09089202492679
155	2.3382253860914908
160	8.356416444638862
161	28.470617490171172
163	11.527731014180686
164	23.56742420626105
166	7.586258537646332
167	4.221723243859243
168	4.831713586336517
169	18.942961448136938
170	14.405321374174843
171	10.608099993044236
181	3.778405256890953
182	3.778434128385551
184	4.7693366464320395
191	9.465912966772752
193	9.7168173477765
194	32.485862668030464
196	8.232241131247648
200	3.2220766432316497
201	4.719545534147624
206	3.8773953689636853
207	7.772456412940471
209	6.5487080380371525
211	11.402299499643826
213	4.558053436403026
215	27.88460779371162
216	47.95353894570054
219	2.3238181520092276
223	10.839032722838692
225	4.423404236784606
226	3.352284530182896
227	6.676665375010114
228	3.4971549658295693
230	6.882010508738494
231	13.260426838062486
233	3.735072540833685
234	7.0076375781642355
236	1.8310435785453816
237	42.58288622805953
238	6.849616497938695
241	5.903978532272077
242	6.392259955020975
246	1.8784273160908294
247	18.684089034954777
250	8.329616905368669
251	3.6645372605596416
252	11.115448705167333
255	6.307739302405393
256	9.231966475067813
259	24.351072702499238
262	6.530813497113436
263	10.96465774357119
269	16.45283288087031
270	2.7928981736491836
272	13.388533074588908
273	12.803171474541255
274	4.427179977408426
276	10.051510903578238
277	11.62658657366785
283	2.214519621652263
290	4.12006657734871
291	6.020899940169064
292	40.76971683942336
293	1.514807170799401
296	2.978000336510075
298	24.778009051065414
299	18.436686352363548
300	2.8437030331555606
301	3.419470934757589
304	8.433967703439532
